	id_tmdb	liste_acteurs
107	1427	[['Ben Whishaw'], ['Dustin Hoffman'], ['Alan Rickman'], ['Francesc Albiol'], ['Gonzalo Cunill'], ['Rachel Hurd-Wood'], ['Andrés Herrera'], ['Simon Chandler'], ['David Calder'], ['Richard Felix']]
108	1428	[['Antonio Banderas'], ['Salma Hayek'], ['Johnny Depp'], ['Willem Dafoe'], ['Mickey Rourke'], ['Eva Mendes'], ['Danny Trejo'], ['Enrique Iglesias'], ['Marco Leonardi'], ['Cheech Marin']]
109	1436	[['Jung Woo-sung'], ['Ahn Sung-ki'], ['Ju Jin-mo'], ['Ziyi Zhang'], ['Park Yong-woo'], ['Park Jeong-hak'], ['Yoo Hae-jin'], ['Jung Suk-yong'], ['Du-il Lee'], ['Yeong-mok Han']]
110	1441	[['John Cusack'], ['Morgan Freeman'], ['Jamie Anderson'], ['Alice Krige'], ['Megan Dodds'], ['Corey Johnson'], ['Jonathan Hyde'], ['Bill Smitrovich'], ['Anthony Warren'], ['Ned Bellamy']]
111	1450	[['Jun Ji-hyun'], ['Allison Miller'], ['Liam Cunningham'], ['JJ Feild'], ['Koyuki'], ['Yasuaki Kurata'], ['Larry Lamb'], ['Andrew Pleavin'], ['Michael Byrne'], ['Colin Salmon']]
112	1452	[['Brandon Routh'], ['Brandon Routh'], ['Kevin Spacey'], ['Kate Bosworth'], ['James Marsden'], ['Parker Posey'], ['Frank Langella'], ['Sam Huntington'], ['Eva Marie Saint'], ['Kal Penn']]
113	1487	[['Ron Perlman'], ['Doug Jones'], ['Selma Blair'], ['John Hurt'], ['Rupert Evans'], ['Karel Roden'], ['Jeffrey Tambor'], ['Brian Steele'], ['Ladislav Beran'], ['Biddy Hodson']]
114	1493	[['Sandra Bullock'], ['Michael Caine'], ['Benjamin Bratt'], ['Candice Bergen'], ['William Shatner'], ['Ernie Hudson'], ['John DiResta'], ['Heather Burns'], ['Melissa De Sousa'], ['Steve Monroe']]
115	1494	"[['Chow Yun-Fat'], ['Gong Li'], ['Jay Chou'], ['Ye Liu'], ['Dahong Ni'], ['Dahong Ni'], ['Junjie Qin'], ['Junjie Qin'], ['Man Li'], ['Jin Chen'], ['Aaron C. Shang'], ['Aaron C. Shang'], [""Liam O'Brien""], [""Liam O'Brien""]]"
116	1495	[['Orlando Bloom'], ['Eva Green'], ['Liam Neeson'], ['Martin Hancock'], ['Michael Sheen'], ['Nathalie Cox'], ['Eriq Ebouaney'], ['Jouko Ahola'], ['David Thewlis'], ['Philip Glenister']]
117	1534	[['Karl Urban'], ['Clancy Brown'], ['Moon Bloodgood'], ['Russell Means'], ['Jay Tavare'], ['Nathaniel Arcand'], ['Ralf Moeller'], ['Kevin Loring'], ['Wayne Charles Baker'], ['Michelle Thrush']]
118	1535	[['Robert Redford'], ['Brad Pitt'], ['Catherine McCormack'], ['Stephen Dillane'], ['Larry Bryggman'], ['Marianne Jean-Baptiste'], ['Matthew Marsh'], ['Todd Boyce'], ['Michael Paul Chan'], ['Garrick Hagon']]
119	1540	[['Charlotte Rampling'], ['Karen Young'], ['Louise Portal'], ['Ménothy Cesar'], ['Lys Ambroise'], ['Jackenson Pierre Olmo Diaz'], ['Wilfried Paul'], ['Anotte Saint Ford'], ['Marie-Laurence Hérard'], ['Michelet Cassis']]
120	1549	[['Osman Elkharraz'], ['Sara Forestier'], ['Sabrina Ouazani'], ['Nanou Benhamou'], ['Hafet Ben-Ahmed'], ['Aurélie Ganito'], ['Carole Franck'], ['Hajar Hamlili'], ['Rachid Hami'], ['Meriem Serbah']]
121	1553	[['Romain Duris'], ['Aure Atika'], ['Emmanuelle Devos'], ['Niels Arestrup'], ['Jonathan Zaccaï'], ['Gilles Cohen'], ['Linh-Dan Pham'], ['Anton Yakovlev'], ['Mélanie Laurent'], ['Agnès Aubé']]
122	1555	"[['Romain Duris'], ['Judith Godrèche'], ['Kelly Reilly'], ['Audrey Tautou'], ['Cécile de France'], ['Cristina Brondo'], [""Federico D'Anna""], ['Barnaby Metschurat'], ['Christian Pagh'], ['Kevin Bishop']]"
123	1571	[['Bruce Willis'], ['Justin Long'], ['Timothy Olyphant'], ['Maggie Q'], ['Cliff Curtis'], ['Jonathan Sadowski'], ['Andrew Friedman'], ['Kevin Smith'], ['Yorgo Constantine'], ['Cyril Raffaelli']]
124	1576	[['Milla Jovovich'], ['Michelle Rodriguez'], ['Ryan McCluskey'], ['Oscar Pearce'], ['Indra Ové'], ['Anna Bolt'], ['Joseph May'], ['Robert Tannion'], ['Heike Makatsch'], ['Jaymes Butler']]
125	1577	[['Milla Jovovich'], ['Sienna Guillory'], ['Oded Fehr'], ['Thomas Kretschmann'], ['Sophie Vavasseur'], ['Razaaq Adoti'], ['Jared Harris'], ['Mike Epps'], ['Sandrine Holt']]
126	1579	[['Gerardo Taracena'], ['Raoul Max Trujillo'], ['Dalia Hernández'], ['Rudy Youngblood'], ['Jonathan Brewer'], ['Morris Birdyellowhead'], ['Carlos Emilio Báez'], ['Amilcar Ramírez'], ['Israel Contreras'], ['Israel Ríos']]
127	1593	[['Ben Stiller'], ['Carla Gugino'], ['Ricky Gervais'], ['Dick Van Dyke'], ['Mickey Rooney'], ['Bill Cobbs'], ['Jake Cherry'], ['Robin Williams'], ['Kim Raver'], ['Patrick Gallagher']]
128	1609	[['Lewis McKenzie'], ['Jane Lapotaire'], ['Gina McKee'], ['Ben Miller'], ['Wayne Galtrey'], ['Ciaran Griffiths'], ['Bobby Power'], ['Robert Carlyle'], ['Samia Longchambon'], ['Antony Marsh']]
129	1613	[['Samuel L. Jackson'], ['Robert Carlyle'], ['Emily Mortimer'], ['Nigel Whitmey'], ['Robert Jezek'], ['Meat Loaf'], ['Jake Abraham'], ['Mac McDonald'], ['Aaron Swartz'], ['David Webber']]
130	1619	[['Ryan Phillippe'], ['Benicio Del Toro'], ['Juliette Lewis'], ['Taye Diggs'], ['Nicky Katt'], ['Geoffrey Lewis'], ['Dylan Kussman'], ['Scott Wilson'], ['Kristin Lehman'], ['James Caan']]
131	1620	[['Timothy Olyphant'], ['Dougray Scott'], ['Olga Kurylenko'], ['Robert Knepper'], ['Ulrich Thomsen'], ['Henry Ian Cusick'], ['Michael Offei'], ['Christian Erickson'], ['Eriq Ebouaney'], ['Joe Sheridan']]
132	1622	[['Laurent Lucas'], ['Charlotte Gainsbourg'], ['Charlotte Rampling'], ['André Dussollier'], ['Jacques Bonnaffé'], ['Véronique Affholder'], ['Michel Cassagne'], ['Florence Desille'], ['Emmanuel Gayet'], ['Félix Gonzales']]
133	1635	[['Scarlett Johansson'], ['Scarlett Johansson'], ['Ewan McGregor'], ['Ewan McGregor'], ['Djimon Hounsou'], ['Steve Buscemi'], ['Sean Bean'], ['Michael Clarke Duncan'], ['Michael Clarke Duncan'], ['Ethan Phillips'], ['Brian Stepanek'], ['Noa Tishby'], ['Siobhan Flynn']]
134	1647	[['Al Pacino'], ['Colin Farrell'], ['Bridget Moynahan'], ['Gabriel Macht'], ['Kenneth Mitchell'], ['Mike Realba'], ['Ron Lea'], ['Karl Pruner'], ['Jeanie Calleja'], ['Jenny Cooper']]
135	1653	[['Gael García Bernal'], ['Rodrigo de la Serna'], ['Mía Maestro'], ['Mercedes Morán'], ['Jean Pierre Noher'], ['Lucas Oro'], ['Marina Glezer'], ['Sofia Bertolotto'], ['Franco Solazzi'], ['Ricardo Díaz Mourelle']]
136	1656	[['Antonio Banderas'], ['Antonio Banderas'], ['Catherine Zeta-Jones'], ['Rufus Sewell'], ['Alberto Reyes'], ['Julio Oscar Mechoso'], ['Gustavo Sánchez Parra'], ['Adrian Alonso'], ['Nick Chinlund'], ['Giovanna Zacarías'], ['Carlos Cobos']]
137	1667	[['Morgan Freeman'], ['Morgan Freeman'], ['Romane Bohringer'], ['Charles Berling'], ['Jules Sitruk'], ['Jose Coronado'], ['Jose Coronado'], ['Sky du Mont'], ['Gösta Ekman'], ['Gösta Ekman'], ['Fiorello'], ['Fiorello'], ['Sofie Gråbøl'], ['Sofie Gråbøl'], ['Hikari Ishida']]
138	1722	[['Nicolas Cage'], ['Penélope Cruz'], ['John Hurt'], ['Christian Bale'], ['Irene Papas'], ['Gerasimos Skiadaressis'], ['Aspasia Kralli'], ['Mihalis Giannatos'], ['Dimitris Kaberidis'], ['Pietro Sarubbi']]
139	1724	[['Edward Norton'], ['Liv Tyler'], ['Tim Roth'], ['William Hurt'], ['Tim Blake Nelson'], ['Ty Burrell'], ['Christina Cabot'], ['Peter Mensah'], ['Lou Ferrigno'], ['Lou Ferrigno'], ['Paul Soles']]
140	1726	[['Robert Downey Jr.'], ['Gwyneth Paltrow'], ['Terrence Howard'], ['Jeff Bridges'], ['Leslie Bibb'], ['Shaun Toub'], ['Faran Tahir'], ['Clark Gregg'], ['Bill Smitrovich'], ['Sayed Badreya']]
141	1729	[['Jackie Chan'], ['Jackie Chan'], ['Jet Li'], ['Jet Li'], ['Michael Angarano'], ['Juana Collignon'], ['Morgan Benoit'], ['Jack Posobiec'], ['Thomas McDonell'], ['Zhi Ma Gui'], ['Shen Shou He'], ['Bin Jiang']]
142	1730	[['Karolina Gruszka'], ['Krzysztof Majchrzak'], ['Grace Zabriskie'], ['Laura Dern'], ['Laura Dern'], ['Jan Hencz'], ['Ian Abercrombie'], ['Karen Baird'], ['Bellina Logan'], ['Peter J. Lucas'], ['Amanda Foreman']]
143	1734	[['Brendan Fraser'], ['Rachel Weisz'], ['Rachel Weisz'], ['John Hannah'], ['Arnold Vosloo'], ['Oded Fehr'], ['Patricia Velasquez'], ['Patricia Velasquez'], ['Freddie Boath'], ['Alun Armstrong'], ['Dwayne Johnson'], ['Adewale Akinnuoye-Agbaje']]
144	1735	[['Brendan Fraser'], ['Jet Li'], ['Maria Bello'], ['Michelle Yeoh'], ['John Hannah'], ['Luke Ford'], ['Isabella Leong'], ['Anthony Chau-Sang Wong'], ['Russell Wong'], ['Liam Cunningham']]
145	1738	[['Nicolas Cage'], ['Julianne Moore'], ['Jessica Biel'], ['Thomas Kretschmann'], ['Tory Kittles'], ['José Zúñiga'], ['Jim Beaver'], ['Jason Butler Harner'], ['Michael Trucco'], ['Enzo Cilenti']]
146	1771	[['Chris Evans'], ['Chris Evans'], ['Hugo Weaving'], ['Hugo Weaving'], ['Samuel L. Jackson'], ['Hayley Atwell'], ['Sebastian Stan'], ['Tommy Lee Jones'], ['Dominic Cooper'], ['Richard Armitage'], ['Stanley Tucci'], ['Toby Jones']]
147	1782	[['Romain Duris'], ['John Malkovich'], ['Evangeline Lilly'], ['Pascale Bussières'], ['Sara Waisglass'], ['Reece Thompson'], ['Bruno Verdoni'], ['Joan Gregson'], ['Mark Camacho'], ['Robin Wilcock']]
148	1783	[['Robert Carlyle'], ['Kiefer Sutherland'], ['Ciarán McMenamin'], ['Mark Strong'], ['Yûgo Sasô'], ['Sakae Kimura'], ['James Cosmo'], ['Masayuki Yui'], ['John Gregg'], ['Shû Nakajima']]
149	1791	[['Isabelle Huppert'], ['Annie Girardot'], ['Benoît Magimel'], ['Susanne Lothar'], ['Udo Samel'], ['Anna Sigalevitch'], ['Cornelia Köndgen'], ['Thomas Weinhappel'], ['Georg Friedrich'], ['Philipp Heiss']]
150	1826	[['Romain Duris'], ['Kelly Reilly'], ['Audrey Tautou'], ['Cécile de France'], ['Kevin Bishop'], ['Evguenya Obraztsova'], ['Irene Montalà'], ['Gary Love'], ['Lucy Gordon'], ['Aïssa Maïga']]
151	1830	[['Nicolas Cage'], ['Ethan Hawke'], ['Jared Leto'], ['Bridget Moynahan'], ['Shake Tukhmanyan'], ['Jean-Pierre Nshanian'], ['Jared Burke'], ['Eric Uys'], ['David Shumbris'], ['Stewart Morgan']]
152	1836	[['Marina de Van'], ['Laurent Lucas'], ['Léa Drucker'], ['Thibault de Montalembert'], ['Dominique Reymond'], ['Bernard Alane'], ['Marc Rioufol'], ['François Lamotte'], ['Adrien de Van'], ['Alain Rimoux']]
153	1837	[['Anne Coesens'], ['Michel Bompoil'], ['Tony Todd'], ['Quentin Rossi'], ['Jacqueline Jehanneuf'], ['Aladin Reibel'], ['Valérie Vogt'], ['Frédéric Sauzay'], ['Natalya Ermilova'], ['Charlotte Pradon']]
154	1845	[['Julie Delpy'], ['Adam Goldberg'], ['Daniel Brühl'], ['Marie Pillet'], ['Albert Delpy'], ['Alexia Landeau'], ['Adan Jodorowsky'], ['Alexandre Nahon'], ['Charlotte Maury-Sentier'], ['Vanessa Seward']]
155	1858	"[['Shia LaBeouf'], ['Megan Fox'], ['Josh Duhamel'], ['Tyrese Gibson'], ['Rachael Taylor'], ['Anthony Anderson'], ['Jon Voight'], ['John Turturro'], [""Michael O'Neill""], ['Kevin Dunn']]"
156	1865	[['Johnny Depp'], ['Penélope Cruz'], ['Ian McShane'], ['Geoffrey Rush'], ['Kevin McNally'], ['Sam Claflin'], ['Astrid Bergès-Frisbey'], ['Stephen Graham'], ['Keith Richards'], ['Richard Griffiths']]
157	1872	[['Lucy Liu'], ['Michael Chiklis'], ['Carla Gugino'], ['Robert Forster'], ['Cameron Richardson'], ['Allan Rich'], ['Samantha Shelton'], ['Kevin Wheatley'], ['Margo Harshman'], ['Cameron Goodman']]
158	1887	[['Kirsten Dunst'], ['Jason Schwartzman'], ['Rip Torn'], ['Steve Coogan'], ['Judy Davis'], ['Clara Brajtman'], ['Mélodie Berenfeld'], ['Asia Argento'], ['Molly Shannon'], ['Sebastian Armesto']]
159	1894	[['Hayden Christensen'], ['Natalie Portman'], ['Ewan McGregor'], ['Christopher Lee'], ['Christopher Lee'], ['Samuel L. Jackson'], ['Frank Oz'], ['Ian McDiarmid'], ['Pernilla August'], ['Temuera Morrison'], ['Jimmy Smits']]
160	1895	[['Hayden Christensen'], ['Natalie Portman'], ['Ewan McGregor'], ['Samuel L. Jackson'], ['Ian McDiarmid'], ['Jimmy Smits'], ['Frank Oz'], ['Anthony Daniels'], ['Christopher Lee'], ['Keisha Castle-Hughes']]
161	1899	[['Mylène Jampanoï'], ['Xiaoran Li'], ['Dong Fu Lin'], ['Weiguang Wang'], ['Quynh Nhu'], ['Nguyen Van Quang'], ['Linh Thj Bich Thu'], ['Thi Xuan Thuc Nguyen'], ['Phuong-Thanh'], ['Tuo Jilin']]
162	1904	[['Ziyi Zhang'], ['Ken Watanabe'], ['Michelle Yeoh'], ['Suzuka Ohgo'], ['Togo Igawa'], ['Mako'], ['Samantha Futerman'], ['Elizabeth Sung'], ['Thomas Ikeda'], ['Gong Li']]
163	1913	[['Javier Bardem'], ['Belén Rueda'], ['Lola Dueñas'], ['Mabel Rivera'], ['Celso Bugallo'], ['Clara Segura'], ['Joan Dalmau'], ['Alberto Jiménez'], ['Tamar Novas'], ['Francesc Garrido']]
164	1917	[['Sophie Quinton'], ['Sophie Quinton'], ['Laurent Lucas'], ['Catherine Jacob'], ['Yasmine Belmadi'], ['Michèle Moretti'], ['Valérie Donzelli'], ['Jean-Claude Jay'], ['Aladin Reibel'], ['Thierry Bosc'], ['Lucia Sanchez']]
165	1918	[['Dana Ivgy'], ['Ronit Elkabetz'], ['Meshar Cohen'], ['Katia Zinbris'], ['Shmuel Edelman'], ['Lital Doron'], ['Shaul Ezer'], ['Tzhai Hanan'], ['Yuval Segal'], ['Shelly Skandrani']]
166	1922	"[['Marianne Faithfull'], [""Predrag 'Miki' Manojlovic""], ['Kevin Bishop'], ['Siobhan Hewlett'], ['Dorka Gryllus'], ['Jenny Agutter'], ['Corey Burke'], ['Meg Wynn Owen'], ['Susan Hitch'], ['Flip Webster']]"
167	1926	[['Maryam Karimi'], ['Mohamad Dolati'], ['Agelem Habibi'], ['Esmat Vahedi'], ['Ameneh Banizadeh'], ['Razieh Jafari'], ['Hassan Rezai'], ['Najibeh Habibi'], ['Emmanuelle Laborit'], ['Jérôme Horry']]
168	1927	[['Eric Bana'], ['Jennifer Connelly'], ['Sam Elliott'], ['Josh Lucas'], ['Nick Nolte'], ['Paul Kersey'], ['Cara Buono'], ['Todd Tesen'], ['Kevin Rankin'], ['Celia Weston']]
169	1930	[['Andrew Garfield'], ['Andrew Garfield'], ['Emma Stone'], ['Rhys Ifans'], ['Rhys Ifans'], ['Irrfan Khan'], ['Denis Leary'], ['Martin Sheen'], ['Sally Field'], ['Campbell Scott'], ['Embeth Davidtz'], ['Chris Zylka']]
170	1933	[['Nicole Kidman'], ['Christopher Eccleston'], ['Fionnula Flanagan'], ['Alakina Mann'], ['James Bentley'], ['Eric Sykes'], ['Elaine Cassidy'], ['Renée Asherson'], ['Gordon Reid'], ['Keith Allen']]
171	1935	[['Isabelle Huppert'], ['Catherine Frot'], ['François Berléand'], ['Brigitte Catillon'], ['Michel Vuillermoz'], ['Christiane Millet'], ['Rose Thiéry'], ['Bruno Chiche'], ['Jean-Philippe Puymartin'], ['Aurore Auteuil']]
172	1948	[['Jason Statham'], ['Amy Smart'], ['Carlos Sanz'], ['Jose Pablo Cantillo'], ['Efren Ramirez'], ['Dwight Yoakam'], ['Reno Wilson'], ['Edi Gathegi'], ['Glenn Howerton'], ['Jay Xcala']]
173	1951	[['Bryce Dallas Howard'], ['Isaach De Bankolé'], ['Danny Glover'], ['Willem Dafoe'], ['Michaël Abiteboul'], ['Lauren Bacall'], ['Jean-Marc Barr'], ['Geoffrey Bateman'], ['Virgile Bramly'], ['Ruben Brinkman']]
174	1958	[['Fanny Ardant'], ['Emmanuelle Béart'], ['Danielle Darrieux'], ['Catherine Deneuve'], ['Virginie Ledoyen'], ['Firmine Richard'], ['Isabelle Huppert'], ['Ludivine Sagnier'], ['Dominique Lamure']]
175	1966	"[['Colin Farrell'], ['Anthony Hopkins'], ['Rosario Dawson'], ['Angelina Jolie'], ['David Bedella'], ['Jessie Kamm'], ['Val Kilmer'], [""Fiona O'Shaughnessy""], ['Connor Paolo'], ['Patrick Carroll']]"
176	1969	"[['Penélope Cruz'], ['Salma Hayek'], ['Steve Zahn'], ['Dwight Yoakam'], ['Denis Arndt'], ['Audra Blaser'], ['Sam Shepard'], [""Ismael 'East' Carlo""], ['Gary Carlos Cervantes'], ['José María Negri']]"
177	1979	[['Ioan Gruffudd'], ['Ioan Gruffudd'], ['Jessica Alba'], ['Chris Evans'], ['Michael Chiklis'], ['Michael Chiklis'], ['Julian McMahon'], ['Julian McMahon'], ['Kerry Washington'], ['Andre Braugher'], ['Laurence Fishburne'], ['Doug Jones'], ['Beau Garrett']]
178	1986	[['Yaël Abecassis'], ['Roschdy Zem'], ['Moshe Agazai'], ['Moshe Abebe'], ['Sirak M. Sabahat'], ['Yitzhak Edgar'], ['Roni Hadar'], ['Rami Danon'], ['Mimi Abonesh Kebede'], ['Meskie Shibru']]
179	1989	[['Norah Jones'], ['Jude Law'], ['Natalie Portman'], ['Chad R. Davis'], ['Katya Blumenberg'], ['John Malloy'], ['Demetrius Butler'], ['Frankie Faison'], ['David Strathairn'], ['Adriane Lenox']]
180	1990	"[['Gabe Nevins'], ['Daniel Liu'], ['Taylor Momsen'], ['Jake Miller'], ['Lauren McKinney'], ['Scott Patrick Green'], ['John Michael Burrowes'], ['Grace Carter'], [""Jay 'Smay' Williamson""], ['Christopher Doyle']]"
181	1991	[['Kurt Russell'], ['Zoë Bell'], ['Rosario Dawson'], ['Vanessa Ferlito'], ['Sydney Tamiia Poitier'], ['Tracie Thoms'], ['Rose McGowan'], ['Jordan Ladd'], ['Mary Elizabeth Winstead'], ['Quentin Tarantino']]
182	1992	[['Rose McGowan'], ['Freddy Rodríguez'], ['Josh Brolin'], ['Marley Shelton'], ['Jeff Fahey'], ['Michael Biehn'], ['Rebel Rodriguez'], ['Bruce Willis'], ['Naveen Andrews'], ['Julio Oscar Mechoso']]
183	1993	[['Charlotte Gainsbourg'], ['Vincenzo Amato'], ['Vincent Schiavelli'], ['Aurora Quattrocchi'], ['Francesco Casisa'], ['Filippo Pucillo'], ['Federica De Cola'], ['Isabella Ragonese'], ['Filippo Luna'], ['Andrea Prodan']]
184	1995	[['Angelina Jolie'], ['Jon Voight'], ['Iain Glen'], ['Noah Taylor'], ['Daniel Craig'], ['Richard Johnson'], ['Chris Barrie'], ['Julian Rhind-Tutt'], ['Leslie Phillips'], ['Robert Phillips']]
185	1996	[['Angelina Jolie'], ['Gerard Butler'], ['Chris Barrie'], ['Ciarán Hinds'], ['Noah Taylor'], ['Djimon Hounsou'], ['Til Schweiger'], ['Simon Yam'], ['Terence Yin'], ['Daniel Caltagirone']]
186	1997	"[['Guy Pearce'], ['Freddie Highmore'], ['Jean-Claude Dreyfus'], ['Oanh Nguyen'], ['Philippine Leroy-Beaulieu'], ['Moussa Maaskri'], ['Vincent Scarito'], ['Maï Anh Le'], [""Jaran 'See Tao' Petcharoen""], ['Stéphanie Lagarde']]"
187	1998	[['Jacques Gamblin'], ['Isabelle Carré'], ['Bruno Putzulu'], ['Lara Guirao'], ['Frédéric Pierrot'], ['Maria Pitarresi'], ['Jean-Yves Roan'], ['Séverine Caneele'], ['Gilles Gaston-Dreyfus'], ['Anne Loiret']]
188	2002	"[['Asia Argento'], [""Fu'ad Aït Aattou""], ['Roxane Mesquida'], ['Claude Sarraute'], ['Yolande Moreau'], ['Michael Lonsdale'], ['Anne Parillaud'], ['Jean-Philippe Tesse'], ['Sarah Pratt'], ['Amira Casar']]"
189	2004	[['Denis Moschitto'], ['Nora Tschirner'], ['Emanuel Bettencourt'], ['Numan Acar'], ['Hasan Ali Mete'], ['Kida Khodr Ramadan'], ['Paul Faßnacht'], ['Phillip José Steinfatt'], ['Phillip José Steinfatt'], ['Paula Paul'], ['Badasar Colbiyik']]
190	2008	[['Cecilia Cheung'], ['Jang Dong-gun'], ['Hiroyuki Sanada'], ['Nicholas Tse'], ['Ye Liu'], ['Hong Chen'], ['Qian Po'], ['Calvin Yu'], ['Qian Cheng'], ['Li Jing']]
191	2011	[['Chiara Mastroianni'], ['Catherine Deneuve'], ['Gena Rowlands'], ['Gena Rowlands'], ['Danielle Darrieux'], ['Simon Abkarian'], ['Gabrielle Lopes Benites'], ['François Jerosme'], ['Sophie Arthuys'], ['Jean-François Gallotte'], ['Arié Elmaleh']]
192	2012	[['Cornelio Wall'], ['Miriam Toews'], ['Maria Pankratz'], ['Peter Wall'], ['Jacobo Klassen'], ['Elizabeth Fehr']]
193	2013	[['Mathieu Amalric'], ['Emmanuelle Seigner'], ['Marie-Josée Croze'], ['Anne Consigny'], ['Patrick Chesnais'], ['Niels Arestrup'], ['Olatz López Garmendia'], ['Jean-Pierre Cassel'], ['Marina Hands'], ['Max von Sydow']]
194	2016	[['Samy Naceri'], ['Roschdy Zem'], ['Sami Bouajila'], ['Jamel Debbouze'], ['Bernard Blancan'], ['Mathieu Simonet'], ['Assaad Bouab'], ['Benoît Giros'], ['Mélanie Laurent'], ['Antoine Chappey']]
195	2017	[['Samuel L. Jackson'], ['Milla Jovovich'], ['Stellan Skarsgård'], ['Doug Hutchison'], ['Joss Ackland'], ['Grace Zabriskie'], ['Jonathan Higgins'], ['Shannon Lawson'], ['Robert Welch'], ['Francis X. McCarthy']]
196	2023	[['Viggo Mortensen'], ['Omar Sharif'], ['Zuleikha Robinson'], ['Louise Lombard'], ['Ana-Sofia Mastroianna'], ['Saïd Taghmaoui'], ['Silas Carson'], ['Harsh Nayyar'], ['J.K. Simmons'], ['Adoni Maropis']]
197	2024	[['Mel Gibson'], ['Heath Ledger'], ['Joely Richardson'], ['Jason Isaacs'], ['Chris Cooper'], ['Tchéky Karyo'], ['Rene Auberjonois'], ['Lisa Brenner'], ['Tom Wilkinson'], ['Donal Logue']]
198	2026	[['Bruce Willis'], ['Kevin Pollak'], ['Serena Scott Thomas'], ['Jimmy Bennett'], ['Michelle Horn'], ['Ben Foster'], ['Jonathan Tucker'], ['Marshall Allman'], ['Rumer Willis'], ['Kim Coates']]
199	2029	[['Sabine Azéma'], ['André Dussollier'], ['Éric Berger'], ['Hélène Duc'], ['Aurore Clément'], ['Jean-Paul Rouve'], ['André Wilms'], ['Richard Guedj'], ['Roger Van Hool'], ['Nathalie Krebs']]
200	2034	[['Denzel Washington'], ['Ethan Hawke'], ['Scott Glenn'], ['Tom Berenger'], ['Harris Yulin'], ['Raymond J. Barry'], ['Cliff Curtis'], ['Dr. Dre'], ['Snoop Dogg'], ['Macy Gray']]
201	2043	[['Morgan Freeman'], ['Michael Wincott'], ['Monica Potter'], ['Dylan Baker'], ['Mika Boorem'], ['Anton Yelchin'], ['Kim Hawthorne'], ['Jay O. Sanders'], ['Billy Burke'], ['Michael Moriarty']]
202	2048	[['Will Smith'], ['Bridget Moynahan'], ['Bruce Greenwood'], ['Alan Tudyk'], ['James Cromwell'], ['Adrian Ricard'], ['Chi McBride'], ['Jerry Wasserman'], ['Fiona Hogan'], ['Peter Shinkoda']]
203	2055	[['Kevin Costner'], ['Robert Duvall'], ['Diego Luna'], ['Abraham Benrubi'], ['Annette Bening'], ['Michael Gambon'], ['Michael Jeter'], ['James Russo'], ['Dean McDermott'], ['Kim Coates']]
204	2057	[['Antonio Banderas'], ['Angelina Jolie'], ['Angelina Jolie'], ['Thomas Jane'], ['Thomas Jane'], ['Thomas Jane'], ['Jack Thompson'], ['Gregory Itzin'], ['Allison Mackie'], ['Joan Pringle'], ['Cordelia Richards'], ['James Haven'], ['Pedro Armendáriz Jr.']]
205	2059	[['Nicolas Cage'], ['Diane Kruger'], ['Justin Bartha'], ['Sean Bean'], ['Jon Voight'], ['Harvey Keitel'], ['Christopher Plummer'], ['David Dayan Fisher'], ['Stewart Finlay-McLennan'], ['Oleg Taktarov']]
206	2065	[['Vincent Lindon'], ['Sandrine Bonnaire'], ['François Berléand'], ['Kad Merad'], ['Liane Foly'], ['Hélène de Saint-Père'], ['Guilaine Londez'], ['Pierre Diot'], ['Albert Dray'], ['Mar Sodupe']]
207	2067	"[['Tim Robbins'], ['Gary Sinise'], ['Don Cheadle'], ['Connie Nielsen'], [""Jerry O'Connell""], ['Peter Outerbridge'], ['Kavan Smith'], ['Jill Teed'], ['Elise Neal'], ['Kim Delaney']]"
208	2080	[['Hugh Jackman'], ['Hugh Jackman'], ['Liev Schreiber'], ['Ryan Reynolds'], ['Danny Huston'], ['Will.i.am'], ['Lynn Collins'], ['Kevin Durand'], ['Dominic Monaghan'], ['Dominic Monaghan'], ['Taylor Kitsch'], ['Taylor Kitsch'], ['Daniel Henney']]
209	2085	[['Jet Li'], ['Aaliyah'], ['Isaiah Washington'], ['Russell Wong'], ['Delroy Lindo'], ['D.B. Woodside'], ['Henry O'], ['Jon Kit Lee'], ['Edoardo Ballerini'], ['Anthony Anderson']]
210	2095	[['Brent Roam'], ['Shawn Woods'], ['Christopher Bersh'], ['Kiefer Sutherland'], ['Rachel Ticotin'], ['Beth Grant'], ['Zach Chapman'], ['Jamey Sheridan'], ['Leslie Stefanson'], ['Melora Walters']]
211	2100	[['Robert Redford'], ['James Gandolfini'], ['Mark Ruffalo'], ['Steve Burton'], ['Delroy Lindo'], ['Paul Calderon'], ['Sam Ball'], ['Jeremy Childs'], ['Clifton Collins Jr.'], ['George W. Scott']]
212	2110	[['Jean Reno'], ['Ryôko Hirosue'], ['Michel Muller'], ['Carole Bouquet'], ['Yoshi Oida'], ['Christian Sinniger'], ['Alexandre Brik'], ['Jean-Marc Montalto'], ['Véronique Balme'], ['Fabio Zenoni']]
213	2111	[['Xun Zhou'], ['Kun Chen'], ['Ye Liu'], ['Shuangbao Wang'], ['Zhijun Cong'], ['Hongwei Wang'], ['Xiong Xiao'], ['Zuohui Tang'], ['Wei Chen'], ['Tianlu Chen']]
