director	nombre	primaryName
nm4636255	2	Daisuke Eguchi
nm9043429	1	Juria Matsumura
nm2025003	1	Rahmatou Keïta
nm2013865	2	Carlos Lechuga
nm4092213	1	Maysaloun Hamoud
nm1138158	1	Adrian Sitaru
nm9341997	1	Kalees
nm4690425	1	M. Saravanan
nm4451779	1	Vladimir de Fontenay
nm0503767	1	Jeff Leroy
nm5103967	1	Anwer Khan
nm0156566	3	Siu-Hung Chung
nm1731154	1	Farhad Safinia
nm4377096	1	T.J. Gnanavel
nm1419442	2	Bharathan
nm0959981	1	Yoshimitsu Ôhashi
nm1557889	2	Romain Lévy
nm2082582	1	Arun Vaidyanathan
nm1626391	1	Yoshinari Nishikôri
nm9006287	1	N. Ragavan
nm0994348	1	Zacharias Kunuk
nm0881081	1	Natar Ungalaaq
nm0669704	3	Raoul Peck
nm1175459	1	Thierry Frémaux
nm2050878	5	Surender Reddy
nm3228270	1	Dan Berk
nm1793586	1	Robert Olsen
nm3158271	1	Fernando Guzzoni
nm1480852	2	Seiji Chiba
nm6446945	1	Rajapandi
nm5039798	1	Maruthi Dasari
nm2443484	1	Dan Eberle
nm4199426	4	Mysskin
nm4359637	1	M. Manikandan
nm0752328	4	Stefan Ruzowitzky
nm0719320	2	Kimble Rendall
nm0561879	1	Bradford May
nm5621501	1	Mattie Do
nm5366411	1	C.V. Kumar
nm7121260	1	Lakshman
nm2197025	2	Deniz Gamze Ergüven
nm4719180	2	Nontakorn Taweesuk
nm1047180	5	William Winckler
nm0220774	3	Arnaud des Pallières
nm1458855	1	Marko Mäkilaakso
nm2908724	1	Jérôme Reybaud
nm0403297	1	Hur Jin-ho
nm2122021	1	Paolo Dy
nm2762122	1	Cathy Azanza
nm0044242	2	Licínio Azevedo
nm1079776	1	George Nolfi
nm2300866	1	Anocha Suwichakornpong
nm4553400	1	Katsuya Tomita
nm0214618	1	Bavo Defurne
nm1075853	3	Raja Amari
nm3203448	1	Richard Krause
nm8029047	1	Derek Scott
nm0581081	2	Frédéric Mermoud
nm0497565	1	John H. Lee
nm1562288	2	Kurando Mitsutake
nm8490655	1	Rathina Shiva
nm0779433	2	Ken Scott
nm4397835	1	Angad Aulakh
nm0816002	1	Jean-Michel Bensoussan
nm1900923	1	Maud Alpi
nm1510800	1	Drew Pearce
nm0739755	2	Christophe Van Rompaey
nm0401195	1	Koan Hui
nm2275000	1	Christian Schwochow
nm3642120	1	Paul Soriano
nm7259431	1	Tru
nm0797869	1	Brad Silberling
nm3733685	1	Carlo Fusco
nm0624423	2	Antonio Negret
nm5374119	1	A.M.R. Ramesh
nm0866944	1	Kazuhide Tomonaga
nm0946223	1	Yûichirô Yano
nm6469435	1	Benny Fredman
nm0660967	2	Pankaj Parashar
nm7248476	1	Filip Kovacevic
nm3125415	2	Kimo Stamboel
nm4464734	1	Estelle Artus
nm0154312	3	Pascal Chaumeil
nm0002657	2	Gary Ross
nm0406334	1	Armando Iannucci
nm3942648	2	Arivazhagan Venkatachalam
nm6517130	1	Pan Visitsak
nm6700373	1	Tony Olmos
nm6522773	1	Alex Padrutt
nm3461546	1	Oliver Juhrs
nm1384853	1	Guy-Roger Duvert
nm5745642	1	Nicholas Molinari
nm2422911	1	Nicholas Gyeney
nm0950841	8	Chatrichalerm Yukol
nm2861878	1	Yogie
nm0931426	1	Pat Williams
nm2012736	1	Lee Woo-cheol
nm0068755	1	Clara Bellar
nm0244864	1	Anjan Dutt
nm2764304	4	Takanori Tsujimoto
nm4724169	1	Jake L. Reid
nm0317834	2	Mateo Gil
nm0714940	1	Geoff Redknap
nm1417392	2	Adam Wingard
nm1804518	2	Donovan Marsh
nm1170855	2	J.C. Chandor
nm3612638	2	Yue Song
nm0026442	1	Brad Anderson
nm0001353	2	Walter Hill
nm8614207	1	Pradeep Krishnamoorthy
nm1841577	1	László Nemes
nm5245171	1	Nawell Madani
nm0371891	1	Serge Hazanavicius
nm5736440	1	A.P. Arjun
nm3353044	1	Khaled Kaissar
nm0345174	2	Luca Guadagnino
nm0099378	3	Michel Boujenah
nm0708903	1	Lynne Ramsay
nm4283294	1	K. King
nm6645184	1	Jesse Haaja
nm0552565	1	Johnny Martin
nm2596716	2	Nana Harada
nm0408086	2	Takashi Imanishi
nm2855588	1	Kirk Murray
nm0756215	1	Jean Sagols
nm1177975	1	Wei Xu
nm6645350	1	Marielle Gautier
nm6817500	1	Hugo P. Thomas
nm0490736	1	Sébastien Laudenbach
nm0691547	1	Erik Poppe
nm2405489	1	Yasushi Kawamura
nm0766226	3	Kei'ichi Sato
nm0744834	2	Eli Roth
nm0029458	2	Hélène Angel
nm0309996	2	Émile Gaudreault
nm2021905	1	Paul Calori
nm2027544	1	Kostia Testut
nm1223126	1	Lee Chambers
nm0923959	1	Scott Wheeler
nm3687909	1	René Ballesteros
nm1805194	1	Shawn Arranha
nm8057273	1	Peter Chih
nm0229073	2	Rachid Djaidani
nm3644812	1	Sung-hee Jo
nm0027948	2	Roberto Andò
nm2022637	1	Sacha Wolff
nm3997700	1	Houda Benyamina
nm2000966	1	Attila Till
nm1533498	1	Vanja d'Alcantara
nm2222040	1	Mark Potts
nm1957706	1	Claude Barras
nm3172532	1	Mehmet Can Mertoglu
nm3251909	1	Paul Verhoeven
nm2539328	1	Rohit Dhawan
nm1847677	1	Nikolay Khomeriki
nm2559996	1	Mohamed Diab
nm4562662	1	Mandeep Kumar
nm6940581	1	Sung Yeon Choi
nm3745731	1	Bogdan Mirica
nm7283069	1	Stéphanie Di Giusto
nm0183419	2	Delphine Coulin
nm0183421	2	Muriel Coulin
nm1908800	1	Arindam Sil
nm0837364	2	Yadi Sugandi
nm1224429	1	Nitya Mehra
nm0099276	1	Férid Boughedir
nm0180444	1	Alan Corno
nm0159402	3	Élie Chouraqui
nm0456928	1	Gayle Kirschenbaum
nm8142837	1	Jamshed Jan Muhammad
nm6151553	1	Ashir Azeem
nm6940524	1	Christian Nicolson
nm2678319	1	Sajid
nm0863120	1	Deepak Tijori
nm9190893	1	Baghal Singh
nm12133117	1	Naseeb Sngh
nm3589578	1	Gurcharan Virk
nm7408158	1	Vipin Parashar
nm3008853	1	Junfeng Boo
nm0775056	1	Maria Schrader
nm2569351	1	Sameer Thahir
nm1346909	1	Zoran Mikletic
nm2951802	3	Tomonori Sudô
nm0915814	1	Blayne Weaver
nm1631582	1	Yuriy Vasilev
nm2395433	1	Cuong Ngo
nm2036500	1	Fernando Coimbra
nm0030681	4	Sólveig Anspach
nm0300858	1	Jean-Luc Gaget
nm7766080	1	Shin Tae-ra
nm1697290	1	Charles Barker
nm0100525	1	Nouri Bouzid
nm7909558	1	Goo Mo
nm1661334	3	Amat Escalante
nm1104993	7	Ernesto Díaz Espinoza
nm0494557	2	Serge Le Péron
nm9108330	1	Stephen Firmin
nm1066087	1	Variety Moszynski
nm2292859	1	Hervé Freiburger
nm2280143	1	Cédric Hachard
nm2285780	1	Sébastien Milhou
nm6943209	1	Binu Sadanandan
nm0565981	1	Detdrich McClure
nm3258390	1	Justin Tipping
nm1418756	1	Dennis Cooper
nm7584497	1	Zac Farley
nm0550938	1	Jamie Marshall
nm2684095	1	Steven Gomez
nm2809844	1	Max Adams
nm0067166	2	Frédéric Beigbeder
nm2267225	1	Wojciech Kasperski
nm3350008	1	Masoud Dehnamaki
nm0230696	2	Lola Doillon
nm1564809	2	Julius Onah
nm1377684	1	Joshua Moise
nm1580395	3	Katell Quillévéré
nm5282500	1	Jeeva Shankar
nm2429517	2	Obin Olson
nm2437595	2	Amariah Olson
nm0222427	1	Anil Devgan
nm1519363	1	Ham Tran
nm1250535	1	Udi Aloni
nm3298944	3	Sasi
nm1150459	1	Eric Petey
nm1938697	1	Tzang Merwyn Tong
nm2239085	1	Don Bitters III
nm0870841	3	Anh Hung Tran
nm1181534	3	Ui-seok Jo
nm2341285	1	Petr Kazda
nm2606827	1	Tomás Weinreb
nm0421817	2	Soo-il Jeon
nm0112492	1	Sean Brosnan
nm0331868	1	Igor Gotesman
nm0219971	1	Sunny Deol
nm0945717	2	Osamu Yamasaki
nm12237941	1	Agus Hermansyah Mawardy
nm5768042	1	Ubay Fox
nm7821194	1	Agus Pestol
nm4179382	1	Jevons Au
nm7070947	1	Frank Hui
nm2387233	1	Vicky Wong
nm1360971	1	Shane Dax Taylor
nm2372966	1	Dennis Ruel
nm1541888	1	Neele Leana Vollmar
nm1254500	1	Jaime Falero
nm1411329	1	Ask Hasselbalch
nm3065748	1	Tobias Nölle
nm0994459	1	Chao Yang
nm5028357	2	Emir Baigazin
nm3901850	1	Kôji Maeda
nm5495378	1	Emiliano Rocha Minter
nm1782679	3	Peng Zhang Li
nm4017552	1	In-chun Oh
nm1834891	1	Maneesh Sharma
nm6133611	1	Jupiter J. Makins
nm4192630	3	Haofeng Xu
nm1451566	1	Axel Uriegas
nm4967142	1	Joe Lee
nm1126245	1	Branko Istvancic
nm0452102	4	Abbas Kiarostami
nm1723225	3	Nishikant Kamat
nm1883257	3	Pablo Larraín
nm2462311	1	Aleksey Mizgiryov
nm14008738	1	P.H. Kumanan
nm0801870	2	Singeetam Srinivasa Rao
nm4001962	1	Arthur Delaire
nm0333818	1	Benoît Graffin
nm1107016	1	Joaquín Mazón
nm0879406	1	Muriel Téodori
nm0111369	1	Jacek Bromski
nm2014886	1	Hao Sun
nm1163264	1	Otto Bathurst
nm2100536	1	Matteo Rovere
nm1142073	1	Colm McCarthy
nm1114894	1	Ara Paiaya
nm1329166	1	Raja Menon
nm0422552	2	Prakash Jha
nm7344457	1	Roman Volobuev
nm0011752	1	Maren Ade
nm5674075	1	Gabe Klinger
nm0475905	3	Kiyoshi Kurosawa
nm1090998	3	Cristi Puiu
nm5658508	1	Hiroaki Miyamoto
nm3210514	1	Yûichirô Hayashi
nm3849107	1	Seenu Ramasamy
nm1002424	1	Michael Dougherty
nm1349522	1	Jonathan Levine
nm5366685	1	Ross Adam
nm1930956	1	Robert Cannan
nm0492305	3	Chi-Leung Law
nm4787034	1	Alvydas Slepikas
nm1420430	1	Shun'ichi Hirano
nm8268759	1	Yoshifumi Sasahara
nm6327014	2	Tomohito Naka
nm0383020	3	Masamitsu Hidaka
nm2898967	1	Tetsuo Ichimura
nm4419511	1	Akira Katô
nm2904683	1	Daisuke Kurose
nm1479549	1	Hiroyuki Okuno
nm1667971	1	Yasufumi Soejima
nm0846991	1	Hisaya Takabayashi
nm1990777	1	Masahiro Takada
nm1749011	1	Jun'ichi Takaoka
nm0948943	2	Tôru Yoshida
nm0015085	3	Kazuki Akane
nm4243395	1	Pierre Barnerias
nm5336883	1	Min Bahadur Bham
nm1427253	1	Thierry Gautier
nm8704114	1	Luc Junior Tam
nm7740676	1	Alix Véronèze
nm5528406	1	Adolfo J. Kolmerer
nm3864292	1	William James
nm1504247	1	Pablo Gonzalez
nm3333784	1	A. Todd Smith
nm4001617	1	Gus Trapani
nm0788159	1	K. Ravi Shankar
nm6176498	1	S.U. Arun Kumar
nm6364081	1	Edouard Pluvieux
nm0077622	1	Marilou Berry
nm5607535	1	Xiaoyu Jiao
nm4806266	1	Mickey Keating
nm0562775	2	Mimi Maynard
nm5077645	1	Will G. Kraft
nm1399485	2	Velraj
nm7591919	1	Kim Bong-Joo
nm7021605	1	Ramnath
nm2597943	1	Koon-Nam Lui
nm3018849	1	Frankie Tam
nm1252585	1	Dino Mustafic
nm0313295	1	Ted Geoghegan
nm0948000	1	Cem Yilmaz
nm0047193	1	Chris Bailey
nm0462988	1	Mark Koetsier
nm1863341	1	Lino DiSalvo
nm4363442	1	Jeff Panacloc
nm0644393	2	Christophe Offenstein
nm4765550	1	Orelsan
nm5361666	1	Raphaël Descraques
nm1671974	2	Wael Ihsan
nm5338753	1	Deeraj Vaidy
nm0900251	3	Miguel Ángel Vivas
nm3965649	1	Joe Nation
nm0881372	1	Sven Unterwaldt Jr.
nm3177795	2	Takafumi Hatano
nm0537734	1	Gabriele Mainetti
nm1626425	5	Sreenu Vaitla
nm12331706	1	Chenna Narayana
nm1988881	1	Tomas Portella
nm3581036	1	Zebediah De Soto
nm1747786	1	Krisztian Majdik
nm1597664	1	Camille Fontaine
nm2994121	1	Nic Auerbach
nm1194320	2	Rahul Dholakia
nm8124357	1	Adam Dasan
nm4562078	1	Antoine Cuypers
nm1661504	1	Paul Mercier
nm0871031	1	Sekou Traoré
nm0556076	2	Joachim Masannek
nm6494815	1	Tomaz Gorkic
nm0094744	1	Ron Bonk
nm0054744	1	Sooraj R. Barjatya
nm3891468	1	Srinath Ramalingam
nm4264844	1	Anucharan Murugaiyan
nm1885883	1	Leping Shen
nm3873210	1	Andrew Steggall
nm1802140	1	Ed Glaser
nm3121940	1	Hiroaki Matsuyama
nm3005626	1	Seong-il Cheon
nm4497095	1	Julia Kowalski
nm4071227	1	Jérôme Le Gris
nm4318159	1	Nitesh Tiwari
nm0310168	1	Nils Gaup
nm1496686	1	Trey Nelson
nm0722109	1	Sergio Rezende
nm1487754	1	Homero Olivetto
nm0523363	2	Richard Lowry
nm0003506	4	James Mangold
nm6284412	1	Rafaël Cherkaski
nm0767022	2	Carlos Saura
nm2903575	1	Yorgos Zois
nm2325744	3	Terry Miles
nm1533000	2	Dong-yeob Shin
nm1666445	1	Jerrold Tarog
nm0557044	1	Mai Masri
nm5073582	1	Mir-Jean Bou Chaaya
nm0103974	1	Salem Brahimi
nm0742323	1	Rudi Rosenberg
nm0019414	1	Christophe Ali
nm0094599	1	Nicolas Bonilauri
nm6461536	1	Corey Asraf
nm1598205	1	Tsutomu Mizushima
nm3268280	2	Allan Ungar
nm0271246	2	Jean-Loup Felicioli
nm0300944	2	Alain Gagnol
nm0334930	6	Philippe Grandrieux
nm0745438	1	Ariel Rotter
nm5699889	1	Aryanto Yuniawan
nm0033384	2	Danielle Arbid
nm7335981	1	Mehmet Kurtulus
nm2305897	1	Ayse Ünal
nm2219454	1	Xavier Lefebvre
nm0409646	3	Otar Iosseliani
nm1203138	4	Kabir Khan
nm1064048	1	Nikolaj Arcel
nm0440458	1	Jake Kasdan
nm4794153	1	Ariel A. Santiago
nm0702872	1	Quang Minh Hô
nm0259821	1	George Erschbamer
nm2070342	1	Alexandre Poulichot
nm3620652	1	Aly Muritiba
nm1291105	1	J.A. Bayona
nm0640913	2	Damien Odoul
nm0992159	1	Federico Veiroj
nm7933714	1	Ramesh Subramaniam
nm3323043	1	Caarthick Raju
nm2177970	1	Eric Cherrière
nm1196102	2	Rajsekhar
nm4832249	2	Gopireddy Mallikarjuna Reddy
nm1528905	2	Claudio Cupellini
nm0661832	1	Heung-sik Park
nm0645038	1	Lisa Ohlin
nm0259574	1	Benedikt Erlingsson
nm3934959	1	Da Peng
nm4327994	1	Simon Rouby
nm0188173	1	Domiziano Cristopharo
nm3756711	1	Alexis Gambis
nm1119478	3	Benjamin Rocher
nm0260170	1	Benjamín Escamilla Espinosa
nm1089736	2	Toa Fraser
nm2300570	1	J.D. Dillard
nm1691239	1	Amin Matalqa
nm0295031	1	Russell Friedenberg
nm0665016	1	Abner Pastoll
nm1698040	1	Chris W. Freeman
nm1578111	1	Justin Jones
nm1715453	2	Nassim Amaouche
nm3829140	1	Jens Holzheuer
nm3637687	1	Oliver Tietgen
nm2375612	1	Jacob Varghese
nm4738743	1	Hiroyuki Yamashita
nm1330973	1	Eddie Mort
nm1237224	2	Anne K. Black
nm1392994	1	Amma Asante
nm0000948	3	Shane Black
nm1641324	1	Özgür Yildirim
nm2758521	1	Florin Serban
nm1653753	2	Paul King
nm2130654	1	Michael C. Martin
nm4457026	1	Brian Cunningham
nm4456593	1	Matt Niehoff
nm4631348	1	Visar Morina
nm3279528	1	Nadeem Soumah
nm9036250	1	Lula Ali Ismaïl
nm0191502	1	Mark Cullen
nm0347029	1	Guillaume Malandrin
nm1166131	1	Stéphane Malandrin
nm0754184	1	S.J. Suryah
nm2177665	1	Sunil Kumar Agrawal
nm0638348	1	Mark Nuttall
nm2103509	1	Marie Belhomme
nm3779822	1	Ada Loueilh
nm3022130	1	Nozomu Kasagi
nm6273700	1	Akshat Ajay Sharma
nm0315912	1	Partho Ghosh
nm13542872	1	Liliane Mutti
nm2324705	1	Daniel Zarvos
nm14726242	1	Jackson Catrambone
nm1161707	1	Jason Rudy
nm4030793	2	Mandeep Benipal
nm9276188	1	Cyrielle Raingou
nm1732967	2	Leila Kilani
nm14104436	1	Emerson Welsh
nm0997778	1	T.L.V. Prasad
nm8790152	1	Sumnash Sri Kaljai
nm0652858	1	Santiago Otheguy
nm0939986	1	Roy T. Wood
nm0240627	1	Troy Duffy
nm0829820	2	Scott Stewart
nm0525141	2	John Luessenhop
nm0001438	1	Neil LaBute
nm15569682	1	Lee Dong-Joon
nm1045946	1	Si-myung Lee
nm1939216	1	Takuya Nonaka
nm2014132	1	Takayuki Hirao
nm0850601	3	Béla Tarr
nm0398555	3	Ágnes Hranitzky
nm2012022	1	Brett A. Hart
nm0505152	1	Brian Levant
nm0213798	1	James D. Deck
nm0855300	2	Jonathan Teplitzky
nm0184016	1	Kristen Coury
nm1703609	1	Yasuhiro Geshi
nm2568772	1	Ryûichi Kimura
nm2675513	1	Ayumu Kotake
nm0945365	1	Yorifusa Yamaguchi
nm0345685	1	Gunnar B. Gudmundsson
nm0141222	1	David Carson
nm1681434	1	Yoshiharu Ashino
nm3253224	1	Aljosha Klimov
nm3252668	1	Misha Shprits
nm1168564	3	Ha Yoo
nm0151733	3	Jin Jang
nm0542450	1	Ethan Maniquis
nm1242455	1	Suparn Varma
nm2716176	1	Shoaib Mansoor
nm1253004	1	Anders Riis-Hansen
nm0435091	1	Kenneth Kainz
nm0003620	2	Kevin Smith
nm2593421	2	Meher Ramesh
nm2347386	1	Bommarillu Baskar
nm1127653	1	Massy Tadjedin
nm1048540	2	Tae-gyun Kim
nm0564559	1	Valerie McCaffrey
nm1700273	1	João Daniel Tikhomiroff
nm1656966	1	Sang-gi Lee
nm0244756	1	Richard Dutcher
nm1216554	1	David Gleeson
nm0483575	1	Esmé Lammers
nm0720297	5	Alain Resnais
nm0208854	2	Rolf de Heer
nm0001325	1	Hal Hartley
nm1110306	2	Charlie Nguyen
nm0903837	1	Pantelis Voulgaris
nm1589546	2	Kazuaki Kiriya
nm0544279	1	Stephen Manuel
nm0766262	2	Shimako Sato
nm0948267	1	Dwight Yoakam
nm0152831	3	Mehdi Charef
nm0000490	2	Spike Lee
nm0779386	1	Jordan Scott
nm0893034	1	Stefano Veneruso
nm4057245	1	Eisuke Naitô
nm7762768	1	Hatsuki Yokoo
nm2380044	1	Johnny Araújo
nm0003606	1	Philippe de Broca
nm0761715	1	Scott Sanders
nm0454835	1	Jeff King
nm0887452	1	Erik Van Looy
nm1985821	1	Jamin Winans
nm0278705	1	Laurent Firode
nm0199609	1	David Daniel
nm0007925	1	Abdul Malik Abbott
nm1078335	1	Wing-Kin Yip
nm1592574	1	Mario Muñoz
nm15833444	2	Takahiro Imamura
nm0004363	3	Rakesh Roshan
nm0203993	1	Terence Davies
nm1044139	1	D. Edward Stanley
nm0451076	2	Franck Khalfoun
nm0492315	3	Dennis Law
nm0665041	1	David Pastor
nm1883612	1	Àlex Pastor
nm0549954	1	Jaime Marques
nm0108333	1	Nicolau Breyner
nm1951824	1	Rashane Limtrakul
nm1112848	1	John E. Moyer
nm0218621	4	James DeMonaco
nm2905562	1	Daniel Barber
nm0508387	1	Chung-Chi Li
nm0497934	1	Lee Myung-se
nm0122653	1	Edward Burns
nm1117808	2	Juan Carlos Cremata Malberti
nm2481369	1	Iraida Malberti Cabrera
nm1226525	1	Jim Doyle
nm0181579	1	Rodrigo Cortés
nm0773020	1	John Schmidt
nm0770179	1	William Scharpf
nm0622288	1	Jeff Nathanson
nm0599291	1	Enzo Monteleone
nm0739168	1	Claude-Michel Rome
nm0000782	2	Asia Argento
nm0156906	4	Marco Mak
nm0628757	1	Francis Ng
nm1365432	2	Hiroshi Matsuyama
nm1498023	1	Simon Pearce
nm1536627	1	Christian Martin
nm0367327	1	Chris Hartwill
nm1159646	1	Víctor Maldonado
nm0538855	1	Horatiu Malaele
nm0749439	1	Christophe Ruggia
nm0268984	1	Éléonore Faucher
nm0954099	1	Dejan Zecevic
nm0348197	1	Jon Gunn
nm1316072	1	Nora Twomey
nm1158974	1	Jean-Luc François
nm0478418	2	Bruce La Bruce
nm1270504	1	A.W. Vidmer
nm0781673	1	Shawn Seet
nm0415658	2	Olivier Jahan
nm0320929	1	Francis Girod
nm0011173	1	Marcus Adams
nm0475371	1	Jian Hong Kuo
nm1166154	1	Amir Mann
nm1474766	2	Thanakorn Pongsuwan
nm1836973	1	Simon Hynd
nm0855035	1	Andy Tennant
nm0570912	1	Adam McKay
nm0317368	1	Adam Gierasch
nm1701136	1	Thomas L. Phillips
nm1697258	1	Sean Simmons
nm0178910	1	Roman Coppola
nm1077107	1	Kankurô Kudô
nm0889943	1	Ömer Vargi
nm2896395	1	Levent Semerci
nm0538532	4	Mohsen Makhmalbaf
nm0002089	1	Sidney J. Furie
nm1266863	1	Ben Rekhi
nm0404882	3	John Hyams
nm0730237	1	Alain Robbe-Grillet
nm0455767	1	Terry Kinney
nm0410139	2	John Irvin
nm0086826	1	Eric Blakeney
nm0688239	2	Oleg Pogodin
nm0569790	1	Douglas McGrath
nm0517318	1	Tony Loeser
nm0346360	1	José Luis Guerín
nm0006845	1	Sally Potter
nm0158923	1	Neten Chokling
nm0464815	2	Kazuya Konaka
nm0518363	1	Francisco J. Lombardi
nm0412465	1	James Ivory
nm0001005	3	Jane Campion
nm0619944	1	Isamu Nakae
nm0363553	1	Robert Harmon
nm1165953	1	Yu Li
nm0623715	1	Mark Neale
nm0170463	1	Brandon David Cole
nm1679136	1	Guy Moshe
nm0140337	1	Albertina Carri
nm2103748	1	Jeff Campagna
nm1384340	1	Matthew Campagna
nm0012580	1	Simon Aeby
nm6711059	1	Tae-kyung Kim
nm3015153	1	Aleksandr Melnik
nm1125872	1	Abel Ferry
nm0286322	1	Dominique Forma
nm0301903	1	Richard Gale
nm0233757	2	Jaco Van Dormael
nm0006734	4	Alain Corneau
nm0917992	1	Paul Weiland
nm0843640	2	István Szabó
nm0782900	1	Andrzej Sekula
nm0024617	1	Marco Amenta
nm0411002	2	Katsuhito Ishii
nm1279950	1	Dmitriy Kiselev
nm0901265	1	Aleksandr Voytinskiy
nm0640740	1	Damien O'Donnell
nm0126756	1	Gilles Béhat
nm3278627	2	C.L. Hor
nm0638175	2	Claude Nuridsany
nm0701821	2	Marie Pérennou
nm0201669	1	Jean-Pierre Darroussin
nm0038319	1	Morio Asaka
nm0660707	4	Gilles Paquet-Brenner
nm0727599	3	Olivier Ringer
nm0748928	1	Alan Rudolph
nm1758990	1	Barthélémy Grossmann
nm0764601	1	Miguel Sapochnik
nm0818639	1	Bob Spiers
nm0177328	1	Victor Cook
nm1918538	1	Mike Disa
nm3259753	1	Sangjin Kim
nm3786741	1	Seungkyu Lee
nm1245378	1	Jong-Sik Nam
nm0880870	1	Yasuomi Umetsu
nm0147985	1	Jeff Celentano
nm0582479	1	Stephen Metcalfe
nm2127004	1	Philippe Aractingi
nm1659911	3	Yong-ki Jeong
nm1184629	2	Ho Choi
nm1863568	1	Jin-won Choi
nm0908037	1	Michael Walker
nm0015254	1	Akhenaton
nm0757967	1	Kamel Saleh
nm1063017	1	Tak-Sam Leong
nm1417409	1	Woon-hak Baek
nm0630022	1	Jimmy Nickerson
nm1076140	1	Roberto Burchielli
nm0812625	1	Fernando E. Solanas
nm1314116	2	Saul Dibb
nm0211072	1	Alex De Rakoff
nm3461127	1	Wei Dong
nm1928500	2	Hao Ning
nm1259604	1	Marcos Efron
nm0893508	1	Chris Ver Wiel
nm0283500	1	John Flynn
nm0380957	1	Joel Hershman
nm2872021	1	Carlos Moreno
nm2962340	1	Jonathan Freedman
nm0811498	1	Keith Snyder
nm0540443	1	Jim Malone
nm0127882	1	Sergio Cabrera
nm0924112	1	Hank Whetstone
nm0749914	8	Raúl Ruiz
nm0080456	1	Kenneth Bi
nm0205169	1	Mick Davis
nm0597963	2	Dominique Monfery
nm2153088	3	Gareth Evans
nm0419829	2	Olivier Jean-Marie
nm0824220	1	Peter Stebbings
nm1234893	2	Sylvain White
nm1264352	2	Susanna White
nm0346823	4	Valérie Guignabodet
nm0811714	1	Michele Soavi
nm1701257	1	Jonathan Mossek
nm2015419	1	Kenny Hwang
nm1760867	1	Sadullah Sentürk
nm0184362	1	Gustavo Cova
nm2321422	1	Sharon Maymon
nm0846328	1	Erez Tadmor
nm0951309	1	Ugur Yücel
nm0190840	1	Antonio Cuadri
nm16345633	1	Emrah Semih Kosar
nm0000766	2	Theodoros Angelopoulos
nm0000806	1	Bille August
nm0001047	1	Michael Cimino
nm0464846	3	Andrey Konchalovskiy
nm0622052	1	Hiroyuki Nasu
nm2642593	1	Takuji Kitamura
nm1595315	1	Sang-guk Nam
nm0835688	1	Eric Stuart
nm1027762	4	Lisandro Alonso
nm0610182	3	Jean-Marc Moutout
nm0464383	1	Jan Jakub Kolski
nm1555941	1	Pawel Borowski
nm0380705	2	Rowdy Herrington
nm0097079	1	Ole Bornedal
nm2685346	1	Tony Spataro
nm0957263	2	Joseph Zito
nm0538733	1	Max Makowski
nm0275286	1	David S. Goyer
nm2756415	1	Aleksandr Samokhvalov
nm3394463	1	Dmitriy Voronkov
nm1496044	4	Masahiko Murata
nm2359156	1	Kazuki Tsunoda
nm6099950	1	Shin'ya Watada
nm2006889	2	Philippe Calderon
nm0839268	1	Kjell Sundvall
nm0727336	1	Rintarô
nm0606439	1	Christopher Morris
nm1980499	1	Joon-ki Min
nm0882445	1	Yesim Ustaoglu
nm0504802	1	Sheldon Lettich
nm1182776	1	Bernard Werber
nm0760814	2	Pavel Sanaev
nm0560927	1	J. Stephen Maunder
nm3114227	1	Sanjay Puran Singh Chauhan
nm0052054	1	Anders Banke
nm0840671	1	Seijun Suzuki
nm2118165	1	Danny Lerner
nm0005222	2	Sam Mendes
nm1397301	2	Anurag Basu
nm1000820	1	Stefan Faldbakken
nm2173202	1	Haim Tabakman
nm0525659	2	Robert Luketic
nm3632031	1	Shupeng Yang
nm2278184	1	Yannick Dahan
nm1672246	1	Jorma Taccone
nm0802248	2	Tarsem Singh
nm0059686	1	K.C. Bascombe
nm0091253	1	Ludi Boeken
nm0946883	1	Nai-Hoi Yau
nm0158638	2	Min-ho Cho
nm1494662	2	Ching-Po Wong
nm0031888	1	Shinji Aoyama
nm0167396	1	Craig Clyde
nm0569891	1	Tom McGrath
nm0757081	4	Junji Sakamoto
nm0994553	1	Joe Menendez
nm0323219	1	Cellin Gluck
nm3138629	1	Anton Bormatov
nm0169245	3	Benoît Cohen
nm0925870	2	John Whitesell
nm0821844	1	Daniel Stamm
nm3450267	2	Raimund Huber
nm0257646	1	Jonathan English
nm0756406	2	Yôichi Sai
nm0793997	1	Tetsuo Shinohara
nm0082841	1	William Bindley
nm0024887	2	Santiago Amigorena
nm2943912	1	Hee-chan Ra
nm0619103	2	Takao Nagaishi
nm0453657	1	Sang-Jin Kim
nm0423143	1	Takanori Jinnai
nm2148630	1	Hansol Shin
nm1322500	1	Jong-tae Choi
nm0801533	3	Jean-Pierre Sinapi
nm0945506	4	Yasuichirô Yamamoto
nm0115500	1	James Bruce
nm1567684	1	Kanta Kamei
nm0353093	1	Hanno Höfer
nm2239634	1	Razvan Marculescu
nm2031842	1	Ioana Uricaru
nm0846070	1	Kristoffer Tabori
nm0253727	1	Serge Elissalde
nm0393094	1	Ishirô Honda
nm0783733	1	Ousmane Sembene
nm0514906	1	Chia-Liang Liu
nm0000774	1	Michelangelo Antonioni
nm0994330	4	Tanit Jitnukul
nm0163011	1	Eric Civanyan
nm0450646	2	Kwok-Man Keung
nm0320285	2	Marco Tullio Giordana
